password,combined_strength,password_probability,zxcvbn_strength
kskullzjo,2.999999999999988,3.995399778573437e-15,3
feng411029,1.9999999998833833,5.830835814180091e-11,2
ribbly2605,2.999999999999642,1.1932379455174835e-13,3
ciatlauban,2.999999999999913,2.903723810877834e-14,3
eypulopi,1.9999999999992952,3.5241435963027923e-13,2
825906419891,2.9999999999999742,8.65123453425284e-15,3
452853841,2.9999999999161364,2.7954494621895698e-11,3
4xaezy55,1.9999999999999467,2.666973528142342e-14,2
iloveitlivect13,4.0,8.747180206119601e-18,4
qqq2233357,2.999999999980028,6.657337441734468e-12,3
rallenko1,2.9999999999142997,2.8566742721336524e-11,3
werg570374,2.9999999999999942,1.8663303731234968e-15,3
godeearoweebcok,4.0,4.309619473233727e-21,4
b2153017,1.9999999999854892,7.255428896568716e-12,2
531245302141,3.9999999999999885,2.831871064753436e-15,4
2362582,1.999999985658297,7.170851468174533e-09,2
MURPT7,0.9999999999990854,9.14599559281859e-13,1
f4rustor,1.9999999994247708,2.876146543151492e-10,2
5328,0.9999997171277641,2.828722358572122e-07,1
lrzwktater,2.9999999999999982,7.148622967416537e-16,3
hailiaoxin,2.9999999968206956,1.059768162114949e-09,3
admina2009,2.9999996589673046,1.1367756513891436e-07,3
6072376,0.9999999981906946,1.809305372191261e-09,1
198406160329,2.999999999855141,4.8286291631782774e-11,3
j07usgl,1.9999999999998594,7.026538774651883e-14,2
0626209,0.9999999990006188,9.99381244426445e-10,1
devic1234,1.9999999701255398,1.4937230119471678e-08,2
1704080782,1.9999999999854843,7.25782454968904e-12,2
q1107383,1.9999999999909264,4.536858735915139e-12,2
sharuw,0.9999999960468671,3.953132932110748e-09,1
141121,0.9999992520088767,7.479911232621816e-07,1
fgygt7799,2.9999999999999476,1.7504394946867528e-14,3
xcl19887020,2.999999999987562,4.14599734752108e-12,3
goolnobb,1.999999999988678,5.661022865754983e-12,2
monk2007,0.9999999800151258,1.9984874199963087e-08,1
zk6kkb9g,1.999999999999985,7.542952909142791e-15,2
yaur,0.9999999953624483,4.637551676012208e-09,1
florendfe,1.999999999921807,3.909655585387917e-11,2
yensalbeeedyley,4.0,1.1330784679480278e-23,4
quate5,0.9999999993337728,6.662271845314649e-10,1
it3304cn,1.9999999999999338,3.309455641931254e-14,2
1161983,0.9999999520651812,4.7934818780959176e-08,1
giersmacss,2.999999999999724,9.192967161163537e-14,3
ruchike,1.99999999634888,1.8255600364724955e-09,2
peplys,0.9999999952371108,4.762889194154241e-09,1
zadkas,0.9999999991292909,8.707090048964972e-10,1
coby229,1.9999999989749733,5.125134205918869e-10,2
035508901436,3.999999999999976,5.9682881670109454e-15,4
zxl707342,2.9999999999989124,3.624706058306254e-13,3
imparsnom,2.999999999995688,1.437344600979662e-12,3
yysdxgkm,1.9999999999998772,6.138735082327623e-14,2
nanikest,1.9999999996757494,1.621252992967115e-10,2
toviuki60199,4.0,2.097753814877089e-18,4
992121954,0.9999999999570442,4.295572925139268e-11,1
xelr0ml8,1.9999999999999984,7.339419785763529e-16,2
datcobica,2.9999999999789515,7.016175401081126e-12,3
catelpania,2.999999999974164,8.611921072099182e-12,3
nostloveytutarnt,4.0,3.6293574263852152e-22,4
928118,0.9999999388722571,6.11277428674839e-08,1
gildols1,1.9999999997732634,1.1336834943032059e-10,2
5934633,1.9999999936715178,3.1642410913690355e-09,2
KfBAzOAa,2.0,6.832845627065174e-18,2
lzy9500831,2.9999999999992486,2.504747440273264e-13,3
olzor92,1.9999999999718423,1.4078898637193138e-11,2
13961722101,2.999999999957549,1.415035710133905e-11,3
wfc366,0.999999999832252,1.6774809319386463e-10,1
123lookbauli,2.9999999999999996,1.5381018502795644e-16,3
Dyjsolve,1.9999999999999691,1.538870315627005e-14,2
akmh0u,0.9999999999975347,2.465205773891088e-12,1
Tonor820,1.9999999999986815,6.592098286510584e-13,2
xexyangji,2.9999999999937352,2.0882703118813017e-12,3
84040886,1.9999999953403895,2.3298052376219403e-09,2
42655190,1.9999999994587307,2.706345703096247e-10,2
csated34,1.9999999999530624,2.3468796350734067e-11,2
874877643789,3.999999999999981,4.7696205031323366e-15,4
cycabuce8,2.9999999999998757,4.156138933984928e-14,3
djimhgim10,2.9999999999999996,7.654026615917293e-17,3
mbenkwangtio,4.0,2.855742795782557e-17,4
prejuck,1.9999999993530215,3.2348917988755943e-10,2
elckjt3,1.9999999999997224,1.3872968529157759e-13,2
skutzblent,2.999999999999941,1.969988401735994e-14,3
fulisblaer,2.999999999999818,6.068041712549779e-14,3
qazz12427,2.9999999999564793,1.4506898286803516e-11,3
092213,0.999999723166809,2.7683319103744e-07,1
cdsat123,1.9999999993219963,3.3900182661028566e-10,2
lycc917115,2.9999999999999645,1.180622219860419e-14,3
6i34631e8,2.999999999999999,2.3118819324174347e-16,3
lytcvtb,1.9999999999978335,1.083268023893691e-12,2
5764312,1.9999999932600674,3.3699663060104967e-09,2
30964656,1.9999999994409345,2.7953273029623915e-10,2
b9guagirl,1.9999999999969789,1.5105255371170023e-12,2
salvase1578,3.999999999999873,3.180756439485899e-14,4
popogor13,1.9999999999907667,4.6166421380222644e-12,2
8f78987,0.9999999999593593,4.0640744242148585e-11,1
wyq502788,2.9999999999964384,1.1872652383795868e-12,3
spoddylad,2.999999999995384,1.5386338036993408e-12,3
brynnuteur86,4.0,2.5053193098030423e-17,4
suyan06255,2.9999999999947478,1.750693123456215e-12,3
black14,0.9999994606755536,5.393244464357849e-07,1
8jaamkdog,2.999999999999991,2.8315555449805836e-15,3
eirlixta,1.999999999999165,4.1759662134516207e-13,2
08011986,0.9999997583281584,2.4167184164980426e-07,1
zcl132562,2.9999999999975855,8.047634282061511e-13,3
85128668,1.9999999964677353,1.7661323514772675e-09,2
7150099w,0.9999999999988567,1.1433188380413628e-12,1
n2hp6gqsmz,3.0,4.5197610727817725e-20,3
molka7,0.999999995787276,4.212723947460972e-09,1
demlian461016,4.0,3.1010974694833406e-17,4
daishu01,1.99999999882951,5.852449080911981e-10,2
cgyy129827,2.99999999999997,9.982934651728368e-15,3
wo1981121815,2.9999999999900844,3.3051371969156085e-12,3
youjiuja,1.9999999998308768,8.456160077718877e-11,2
au29nux9,1.9999999999999527,2.3626644057536152e-14,2
sx5sz2lm,1.999999999999993,3.537100955758473e-15,2
lakpsi,0.9999999999434512,5.6548741383943835e-11,1
vaginn23,1.9999999999836724,8.163809905870067e-12,2
stikun,0.9999999981083856,1.891614420657106e-09,1
sn1hwarsh9,3.0,1.7004647982911884e-17,3
111524,0.9999998300077948,1.6999220520119707e-07,1
mejra307,1.9999999999925102,3.744937086130884e-12,2
incionk,1.9999999990445672,4.777164219760266e-10,2
7077869,1.9999999934569916,3.2715041786701704e-09,2
bakam15,1.9999999986820658,6.589671586176848e-10,2
18539315,1.999999999512924,2.4353799532583764e-10,2
urgatipich,2.999999999999804,6.528169660662692e-14,3
2170887,0.9999999947517746,5.248225409815177e-09,1
zoma3352,1.9999999999828018,8.599139629528185e-12,2
1988604731,1.999999999922477,3.876157034232719e-11,2
993107,0.9999999700879982,2.991200176438724e-08,1
zhenshanghu,3.9999999991061,2.2347505790332178e-10,4
wuhaixie,1.999999988151866,5.924067014717593e-09,2
19901110,0.9999990208323197,9.791676802706206e-07,1
paulia77,1.9999999777173176,1.114134118296306e-08,2
fankoul,1.999999997574741,1.2126295523273711e-09,2
TORICL88291,4.0,5.148468912661713e-18,4
hanney77715,2.9999999999935225,2.1591355005984303e-12,3
wenglinmei,2.99999999804304,6.523199758134979e-10,3
piker1988,1.9999999765576373,1.172118135883693e-08,2
zhenyuo113,2.9999999999763487,7.883651197138075e-12,3
e042258,0.9999999999469893,5.3010713874090953e-11,1
szeflyrofi,2.99999999999992,2.660873027449627e-14,3
indiee,0.9999999822156056,1.7784394401587633e-08,1
Teffpooff,2.99999999999981,6.327187715817265e-14,3
braktowblett,3.9999999999999876,3.118922907281393e-15,4
yuanyuxia,2.9999999870517176,4.3160941487485616e-09,3
5781815,1.9999999888804698,5.559765092755242e-09,2
8791251,1.9999999889298374,5.535081282204146e-09,2
edvirh,0.999999999922754,7.724597350655671e-11,1
daul062485,2.9999999999999205,2.6563923925652412e-14,3
901800181918,2.9999999999999103,2.985052526341403e-14,3
maszeleb,1.9999999999246993,3.7650323830851207e-11,2
moginove,1.999999999207645,3.9617750746678837e-10,2
ago1012086,2.9999999999996643,1.1188831572405203e-13,3
4753148643,2.999999999998511,4.964293407773435e-13,3
958948,0.9999999832918736,1.6708126437947612e-08,1
elith1390,2.999999999983916,5.361247036594907e-12,3
ityu722,1.999999999987501,6.249440635125447e-12,2
08011291,0.9999999966431008,3.3568992030552636e-09,1
hbrsk,0.9999999998561739,1.4382603441553954e-10,1
84236033,1.9999999992080288,3.959855499058307e-10,2
407296,0.9999999834857025,1.6514297485059615e-08,1
readsandw,1.999999999995922,2.0390885160925798e-12,2
xby70501,1.9999999999764455,1.1777233702159329e-11,2
11529135565,2.9999999999995794,1.402591015336671e-13,3
fishaa,0.9999999532969781,4.6703021894245467e-08,1
03007715509,2.999999999997221,9.263437456344392e-13,3
grooboy,1.99999998066202,9.668990053057769e-09,2
kissek9339128,3.9999999999999996,5.678886072752154e-17,4
habroy382,2.99999999999785,7.166987814853643e-13,3
19790407jang,2.999999999971322,9.559339431142178e-12,3
lell00me,1.9999999999863078,6.846025048939941e-12,2
vencey1234,2.9999999996924576,1.025141568855581e-10,3
serelu07,1.999999999946086,2.6956999132909942e-11,2
41902,0.9999999532013852,4.679861476120095e-08,1
g0r1d0n,1.999999999953375,2.3312447458567753e-11,2
martacs16,1.9999999998959814,5.2009316992007726e-11,2
asasdc198009,3.9999999999998344,4.140466113955292e-14,4
leulianling,3.9999999993762714,1.559321699540206e-10,4
j12223,0.9999999927262397,7.273760260773088e-09,1
19904338,1.9999999990908222,4.545888943052745e-10,2
qcj19911,1.9999999999186595,4.067028311349752e-11,2
85237167771,2.99999999999994,1.9987267049770274e-14,3
ruttyla,1.9999999967639395,1.6180302653268086e-09,2
wtdplw,0.9999999999715281,2.8471917531969204e-11,1
055323,0.9999999624661484,3.7533851582338684e-08,1
blaco195,1.9999999999718194,1.4090235922470384e-11,2
1897685826,2.9999999999902123,3.2625347735903976e-12,3
round,0.0,3.355203048727162e-08,0
70137497,1.9999999998325133,8.374333865246442e-11,2
mairanimi,1.9999999997316038,1.3419806932368772e-10,2
pirk1808,1.999999999667705,1.6614749853705035e-10,2
ws2984132,2.9999999999961533,1.2823082439633593e-12,3
coitesmack,2.9999999999968763,1.0411577199345712e-12,3
yongshenfen007,3.9999999999997438,6.409870328743725e-14,4
antingereboks,3.9999999999999707,7.309259060094171e-15,4
097261687,1.9999999999700242,1.4987868585114583e-11,2
heluhsh,1.9999999999957596,2.1202204488618426e-12,2
30a90b1977,2.9999999999999574,1.4201987974310146e-14,3
chengqifen1018,3.999999999999345,1.6371767223161138e-13,4
cf5376365,2.9999999999983302,5.565026521200944e-13,3
KENPAP,0.9999999999720002,2.7999816007429068e-11,1
womeiyang1988,3.9999999991693858,2.0765358876850826e-10,4
jaskkamatu77,3.9999999999999987,3.0660316289559926e-16,4
lld1992,0.9999999978483114,2.1516886050676476e-09,1
pyt162,0.9999999999253756,7.462439693961542e-11,1
troptax10,2.9999999999880655,3.9781888720724634e-12,3
71522,0.9999997591083627,2.4089163730423024e-07,1
buhtrom,1.999999999915711,4.214446500117042e-11,2
drocain88,2.9999999999968185,1.0604841657602115e-12,3
C8404455,1.999999999996269,1.865472186446393e-12,2
chalie,0.9999999237006207,7.6299379259126e-08,1
gswird130,2.9999999999997007,9.973245780657905e-14,3
changlufang,2.999999998238417,5.87194237677835e-10,3
vmjkddik,1.9999999999999452,2.7430657165193953e-14,2
sugm10,0.9999999999419041,5.809581635207728e-11,1
35215007,1.9999999987333321,6.333339408470806e-10,2
shengfo112,2.9999999999768763,7.707870799955607e-12,3
rotherep,1.999999999819343,9.032851550072607e-11,2
lso1834,1.9999999999936218,3.1890727038297317e-12,2
ceren1944,1.999999999895568,5.221598153859475e-11,2
0163744664,2.9999999998246087,5.846380324303624e-11,3
19871005jimo,2.999999999993088,2.303974502501638e-12,3
pinker54,1.9999999584034427,2.07982786548655e-08,2
jomonova,1.9999999996617674,1.6911626266047364e-10,2
devir8586,2.9999999999773093,7.563619001949018e-12,3
hyj13058705,2.9999999999998774,4.089830145555251e-14,3
zp123456789.,1.9999999906362325,4.68188376956391e-09,2
ms94189484,2.9999999999999725,9.189529054430632e-15,3
a35776013,2.9999999999893863,3.5378395091961723e-12,3
3dike,0.9999999997162778,2.837221568796622e-10,1
4994419712,2.9999999999983813,5.396078549269046e-13,3
kurretion1,2.9999999999590914,1.363621281863514e-11,3
19690624,0.9999997120877424,2.8791225759050576e-07,1
0e041995,1.99999999957681,2.1159492213929099e-10,2
1203046,0.9999999979748977,2.0251023080675168e-09,1
KR1077,0.9999999998281394,1.718606784661958e-10,1
lkwfsh126,2.9999999999999805,6.396927072386616e-15,3
61860494,1.9999999997372628,1.3136862431206708e-10,2
thris,0.9999998273107593,1.726892406850311e-07,1
pts763,0.9999999998234026,1.7659743112297122e-10,1
ugac241789,2.9999999999999933,2.1671708532415698e-15,3
suxugg,0.9999999999743635,2.5636466907674738e-11,1
74664984964,3.9999999999999707,7.325716910259322e-15,4
74135665,1.9999999994366073,2.8169633292662866e-10,2
Jave1poor,2.999999999999935,2.1532549913027763e-14,3
4638368,1.9999999943805746,2.8097126847370646e-09,2
6531985,0.9999999880551957,1.1944804256813768e-08,1
paria73,1.9999999920267326,3.986633689834207e-09,2
4pluu1a1,1.9999999999999631,1.848315506994703e-14,2
abc888270508,2.999999999999231,2.5640614306245146e-13,3
chiopen123,1.9999999992775088,3.612455889978605e-10,2
weizhaohui,2.9999999804054394,6.5315202135707295e-09,3
csdfwxtxpbj,4.0,5.1820309388354395e-18,4
mdybjx,0.999999999993066,6.9340267035145065e-12,1
045464648,2.999999999960959,1.3013722911792147e-11,3
qc9gvDvv,1.9999999999999996,1.9722207941261742e-16,2
guoqing2008,2.999999958120079,1.3959973621524568e-08,3
pelse76,1.9999999995732813,2.133593024478131e-10,2
svayluty7597,4.0,3.690183820726146e-18,4
6bnqU898,1.9999999999999978,1.1452016736984965e-15,2
Medrawham,2.999999999998866,3.7803595431991355e-13,3
fayhaisi24,2.9999999999999805,6.504117397795753e-15,3
1407,0.9999995214544697,4.785455303135677e-07,1
bemoson586,2.9999999999995675,1.4412646423545006e-13,3
jackmack,0.9999998575229938,1.424770061930758e-07,1
324570,0.999999963493476,3.650652402598098e-08,1
fxf4289327,2.9999999999999134,2.8832337450705736e-14,3
uchhh,0.9999999999157908,8.420914660023371e-11,1
jakie,0.9999998642951624,1.35704837589401e-07,1
ofu159920,2.9999999999999223,2.590352113579844e-14,3
oveen2003,1.9999999999144702,4.276495824129256e-11,2
evr01alia,2.999999999999979,6.939779476853583e-15,3
sc1201440980,3.0,9.323553866682263e-18,3
122327520220,2.9999999999995035,1.6552883196074841e-13,3
06142530,1.9999999985124384,7.437808702270843e-10,2
sunhuiyi08080313,3.9999999999999982,4.877263355893544e-16,4
58593050,1.999999998902283,5.488585697044357e-10,2
622446,0.9999999743467622,2.5653237756273484e-08,1
rids200621,2.9999999999991718,2.761592495480192e-13,3
lovemulia409,3.9999999999996216,9.460613987089667e-14,4
tasuss023,2.999999999997821,7.263694853931746e-13,3
198791102156,2.999999999927707,2.4097588507965284e-11,3
hjk080072,2.9999999999970135,9.955196389466181e-13,3
jehnlovetund060,4.0,1.0303611802848839e-19,4
M1tbitt770,2.9999999999999996,1.175932267252899e-16,3
lirasnamam,2.999999999999861,4.628689128489093e-14,3
410238,0.999999959757595,4.02424049639194e-08,1
080204,0.999999661703896,3.382961040188093e-07,1
24054922,1.9999999986103283,6.948358555192158e-10,2
aveg1970,1.9999999998853817,5.730910884738094e-11,2
hfwan0000,1.9999999999961784,1.9108482157692563e-12,2
qintimeng,2.9999999994505333,1.8315556016279544e-10,3
kmw9h848,1.999999999999912,4.40129872922735e-14,2
risaa123123,1.999999999996595,1.7024801707288262e-12,2
c3rasticken,2.999999999998655,4.484451004982404e-13,3
Allaolaara,2.999999999999762,7.937852713460133e-14,3
ilovest,0.9999995645868296,4.3541317040762806e-07,1
yang19870823,1.9999999848541457,7.57292717423752e-09,2
ywangdagy,2.999999999997319,8.935818664873585e-13,3
olguma22,1.9999999999740967,1.2951642362757365e-11,2
smm1ng123,2.9999999999868763,4.3745940030148756e-12,3
pblung1993,2.99999999999812,6.266150250587577e-13,3
8742920,0.9999999960171793,3.982820739878434e-09,1
8537140,1.99999999647992,1.760040002629637e-09,2
anchah,0.9999999874546761,1.2545323890833515e-08,1
04943370013,2.9999999999996128,1.2898498458549512e-13,3
piretu1314,2.9999999999521214,1.5959520163755236e-11,3
jkn4l38904,3.0,5.3902857348826075e-17,3
Morceko2,1.9999999999730609,1.3469547525957193e-11,2
ogyoll990,2.999999999999916,2.7998516523362708e-14,3
hgsg8yt6,1.9999999999999778,1.1050850921737014e-14,2
Br1yape0,1.9999999999999987,6.821337377531356e-16,2
jinjinluo,1.9999999923386538,3.830673112048544e-09,2
punticenet,2.9999999999973888,8.704649414464916e-13,3
22197512,1.9999999959792643,2.0103678721739016e-09,2
551190,0.9999999130539621,8.694603792491762e-08,1
bmboznjzje,3.0,1.6864012389526843e-18,3
qeharo,0.9999999997279252,2.7207480712831966e-10,1
902929,0.9999999623409792,3.7659020790670183e-08,1
bany2378,1.999999999955897,2.2051506454179304e-11,2
84088116,1.9999999980577603,9.711198512007968e-10,2
timaratup,2.9999999999917817,2.739389444450513e-12,3
47618571,1.9999999996351978,1.824010803508358e-10,2
80020321,0.9999999715661492,2.8433850829401308e-08,1
zijouniske,2.9999999999999076,3.0830400081852116e-14,3
e2muldereg,2.999999999999966,1.1480431304233558e-14,3
koro1409,1.9999999997883648,1.0581758386196682e-10,2
mulikkike84603,4.0,4.524689324398484e-19,4
nichkutch,2.999999999959787,1.3404355750368246e-11,3
lytt5,0.999999999821389,1.7861097323379482e-10,1
metzne1512,2.9999999999998987,3.370734748720135e-14,3
P8D1QZeZ,1.9999999999999998,8.564826585721061e-17,2
mardommyn3050,4.0,5.286548931544271e-18,4
stevenniene,1.9999999999429865,2.8506794147453718e-11,2
monhum,0.9999999960728885,3.927111524859583e-09,1
werlm,0.9999999984264333,1.5735667213689908e-09,1
KHOS0003,1.9999999999994702,2.6493564286855786e-13,2
dien71977,1.9999999999661118,1.6944131861484912e-11,2
hosh210,1.9999999986363837,6.81808220992508e-10,2
aftantrist569,4.0,2.347389355042988e-17,4
lal1214.-,2.999999999999992,2.700476772876507e-15,3
vicoollbood,3.9999999999991886,2.0288057258482928e-13,4
yangjin110120,3.9999999999309686,1.7257844459050986e-11,4
12bbsher,1.999999999995154,2.4229758824323433e-12,2
cxdy818,1.9999999999922342,3.882928267112673e-12,2
cafi,0.9999999455778195,5.4422180539859255e-08,1
20312014,0.9999999975514877,2.4485122818163063e-09,1
boetle02,1.9999999999585576,2.0721209470497826e-11,2
3138911196,2.9999999999922453,2.5849595901294986e-12,3
smslfgx,1.9999999999982239,8.880626269081038e-13,2
amege57,1.9999999996155688,1.9221559066640026e-10,2
ktyl,0.9999999965646851,3.435314921418353e-09,1
792110725,1.9999999999438325,2.8083793970901105e-11,2
70062200,0.9999999938482951,6.151704923240686e-09,1
e32005,0.9999999932518269,6.748173131398971e-09,1
xtjqdrljbd,3.0,6.905097372029843e-18,3
123wangzhen,2.999999987050625,4.316458301900639e-09,3
mach00wbc,2.9999999999992903,2.3659481492022127e-13,3
tom364339,2.9999999999937046,2.098511251921731e-12,3
opplanped,2.9999999999948876,1.7041143886634136e-12,3
badc148,1.999999999965694,1.7152924913776957e-11,2
1112200093,1.9999999999888662,5.566855570265927e-12,2
